hey,time
1720809648.952860,1609460207814754000
1720809648.9597900,1609460207822125000
1720809648.966740,1609460207829546000
1720809648.9744500,1609460207836853000
1720809648.9819100,1609460207844176000
1720809648.9887600,1609460207851514000
1720809648.997040,1609460207858875000
1720809649.003660,1609460207866142000
1720809649.011120,1609460207873487000
1720809649.0179900,1609460207880818000
1720809649.0253600,1609460207888176000
1720809649.0364600,1609460207895483000
1720809649.0408400,1609460207902836000
1720809649.0476400,1609460207910170000
1720809649.0554400,1609460207917594000
1720809649.0628100,1609460207924886000
1720809649.070250,1609460207932173000
1720809649.077300,1609460207939514000
1720809649.0867100,1609460207946879000
1720809649.0976300,1609460207954118000
1720809649.098340,1609460207961367000
1720809649.1068100,1609460207968739000
1720809649.1139400,1609460207976076000
1720809649.1205300,1609460207983323000
1720809649.1285000,1609460207990604000
1720809649.1352900,1609460207997849000
1720809649.1428500,1609460208005092000
1720809649.1495100,1609460208012365000
1720809649.1569100,1609460208019641000
1720809649.164100,1609460208026895000
1720809649.1713800,1609460208034197000
1720809649.1788400,1609460208041483000
1720809649.186270,1609460208048807000
1720809649.194220,1609460208056166000
1720809649.200800,1609460208063560000
1720809649.2083800,1609460208070894000
1720809649.2157000,1609460208078299000
1720809649.2229000,1609460208085707000
1720809649.2310700,1609460208093183000
1720809649.2377900,1609460208100600000
1720809649.2452400,1609460208107995000
1720809649.2822100,1609460208115415000
1720809649.282830,1609460208122832000
1720809649.2835400,1609460208130165000
1720809649.2840900,1609460208137553000
1720809649.2847300,1609460208144981000
1720809649.2924300,1609460208152438000
1720809649.297040,1609460208159773000
1720809649.304660,1609460208167170000
1720809649.312140,1609460208174532000
1720809649.319410,1609460208181918000
1720809649.3264600,1609460208189242000
1720809649.3338400,1609460208196581000
1720809649.3439700,1609460208203882000
1720809649.3486800,1609460208211222000
1720809649.3556500,1609460208218433000
1720809649.3628900,1609460208225702000
1720809649.3702300,1609460208233009000
1720809649.3775800,1609460208240331000
1720809649.3847900,1609460208247592000
1720809649.3959400,1609460208254854000
1720809649.3999100,1609460208262128000
1720809649.40672,1609460208269474000
1720809649.4139800,1609460208276802000
1720809649.421310,1609460208284152000
1720809649.4286800,1609460208291492000
1720809649.4362300,1609460208298917000
1720809649.446130,1609460208306245000
1720809649.4507900,1609460208313618000
1720809649.4583500,1609460208321016000
1720809649.4656100,1609460208328397000
1720809649.4730300,1609460208335718000
1720809649.480640,1609460208343085000
1720809649.4876900,1609460208350469000
1720809649.4979700,1609460208357890000
1720809649.502440,1609460208365198000
1720809649.5097700,1609460208372502000
1720809649.5171000,1609460208379896000
1720809649.5247200,1609460208387265000
1720809649.531770,1609460208394537000
1720809649.5391900,1609460208401950000
1720809649.5486800,1609460208409342000
1720809649.5541500,1609460208416718000
1720809649.5617400,1609460208424073000
1720809649.5694800,1609460208431475000
1720809649.5766100,1609460208438861000
1720809649.5840600,1609460208446332000
1720809649.5911000,1609460208453677000
1720809649.6012400,1609460208461076000
1720809649.6062100,1609460208468469000
1720809649.6132400,1609460208475875000
1720809649.6206700,1609460208483173000
1720809649.6277200,1609460208490531000
1720809649.6350200,1609460208497855000
1720809649.6422400,1609460208505200000
1720809649.6523000,1609460208512482000
1720809649.6573900,1609460208519809000
1720809649.6643800,1609460208527195000
1720809649.6716600,1609460208534588000
1720809649.6790800,1609460208541901000
1720809649.686340,1609460208549284000
1720809649.6939900,1609460208556706000
1720809649.7044400,1609460208564125000
1720809649.7094100,1609460208571454000
1720809649.7163100,1609460208578844000
1720809649.7236100,1609460208586178000
1720809649.7311300,1609460208593536000
1720809649.7380700,1609460208600823000
1720809649.745420,1609460208608153000
1720809649.7549600,1609460208615466000
1720809649.7601000,1609460208622796000
1720809649.772810,1609460208630050000
1720809649.774410,1609460208637325000
1720809649.8161500,1609460208644658000
1720809649.8169800,1609460208651949000
1720809649.817590,1609460208659298000
1720809649.8181400,1609460208666663000
1720809649.8191100,1609460208673983000
1720809649.8197800,1609460208681406000
1720809649.8260500,1609460208688768000
1720809649.8333500,1609460208696117000
1720809649.8406900,1609460208703468000
1720809649.848080,1609460208710840000
1720809649.8572900,1609460208718118000
1720809649.8626800,1609460208725430000
1720809649.869980,1609460208732763000
1720809649.8776300,1609460208740128000
1720809649.884790,1609460208747462000
1720809649.8924200,1609460208754799000
1720809649.8994700,1609460208762160000
1720809649.9076400,1609460208769574000
1720809649.9140600,1609460208776895000
1720809649.9214100,1609460208784275000
1720809649.9288200,1609460208791656000
1720809649.9362100,1609460208799074000
1720809649.9436600,1609460208806414000
1720809649.9516300,1609460208813814000
1720809649.9627800,1609460208821153000
1720809649.9662600,1609460208828573000
1720809649.9730500,1609460208835911000
1720809649.9809600,1609460208843206000
1720809649.9876900,1609460208850520000
1720809649.9950700,1609460208857870000
1720809650.002330,1609460208865109000
1720809650.0102400,1609460208872553000
1720809650.0170300,1609460208879765000
1720809650.0243900,1609460208887103000
1720809650.0318500,1609460208894345000
1720809650.0389100,1609460208901653000
1720809650.0462700,1609460208909023000
1720809650.0538900,1609460208916415000
1720809650.0624300,1609460208923741000
1720809650.068550,1609460208931144000
1720809650.075770,1609460208938472000
1720809650.0831000,1609460208945777000
1720809650.090660,1609460208953026000
1720809650.0975900,1609460208960273000
1720809650.1047600,1609460208967499000
1720809650.1124400,1609460208974816000
1720809650.1192200,1609460208982069000
1720809650.126790,1609460208989358000
1720809650.1339100,1609460208996703000
1720809650.1415000,1609460209004090000
1720809650.14848,1609460209011335000
1720809650.1558300,1609460209018672000
1720809650.1645300,1609460209025986000
1720809650.1706700,1609460209033327000
1720809650.1778200,1609460209040559000
1720809650.1851000,1609460209047864000
1720809650.1923800,1609460209055184000
1720809650.2003900,1609460209062496000
1720809650.206970,1609460209069709000
1720809650.2152700,1609460209076968000
1720809650.2214700,1609460209084203000
1720809650.228960,1609460209091434000
1720809650.2358400,1609460209098635000
1720809650.2431700,1609460209105919000
1720809650.2504400,1609460209113215000
1720809650.2578300,1609460209120591000
1720809650.2672400,1609460209127956000
1720809650.272870,1609460209135383000
1720809650.2806900,1609460209142797000
1720809650.287790,1609460209150248000
1720809650.2949000,1609460209157588000
1720809650.3023400,1609460209164942000
1720809650.3095800,1609460209172310000
1720809650.3171500,1609460209179676000
1720809650.3250200,1609460209186947000
1720809650.33177,1609460209194198000
1720809650.338580,1609460209201453000
1720809650.3462400,1609460209208735000
1720809650.3530600,1609460209215916000
1720809650.3602700,1609460209223161000
1720809650.3692000,1609460209230463000
1720809650.3749300,1609460209237822000
1720809650.3825800,1609460209245070000
1720809650.3895200,1609460209252355000
1720809650.3970000,1609460209259695000
1720809650.4044300,1609460209267074000
1720809650.4121900,1609460209274404000
1720809650.419780,1609460209281764000
1720809650.4263100,1609460209289110000
1720809650.4336800,1609460209296509000
1720809650.440970,1609460209303817000
1720809650.4485700,1609460209311174000
1720809650.4559500,1609460209318565000
1720809650.4635700,1609460209326037000
1720809650.4725000,1609460209333408000
1720809650.4779300,1609460209340771000
1720809650.4921100,1609460209348132000
1720809650.4935700,1609460209356166000
1720809650.5000600,1609460209362797000
1720809650.507300,1609460209370025000
1720809650.514520,1609460209377287000
1720809650.5232000,1609460209384568000
1720809650.5289900,1609460209391791000
1720809650.537040,1609460209399028000
1720809650.5435300,1609460209406347000
1720809650.5517000,1609460209413715000
1720809650.5582300,1609460209421047000
1720809650.5661100,1609460209428378000
1720809650.5744200,1609460209435740000
1720809650.5805000,1609460209443187000
1720809650.5882500,1609460209450572000
1720809650.5955600,1609460209457904000
1720809650.602640,1609460209465241000
1720809650.6098900,1609460209472610000
1720809650.6173300,1609460209479886000
1720809650.6246000,1609460209487228000
1720809650.6316300,1609460209494513000
1720809650.6392900,1609460209501810000
1720809650.6464600,1609460209508999000
1720809650.653370,1609460209516228000
1720809650.660880,1609460209523484000
1720809650.668140,1609460209530769000
1720809650.6767300,1609460209537993000
1720809650.6824300,1609460209545269000
1720809650.6899600,1609460209552574000
1720809650.697080,1609460209559963000
1720809650.704410,1609460209567241000
1720809650.7119700,1609460209574583000
1720809650.7192000,1609460209581979000
1720809650.7268000,1609460209589374000
1720809650.7339100,1609460209596719000
1720809650.741160,1609460209604030000
1720809650.7485500,1609460209611357000
1720809650.756550,1609460209618753000
1720809650.7632900,1609460209626109000
1720809650.7710000,1609460209633486000
1720809650.778880,1609460209640892000
1720809650.7858900,1609460209648337000
1720809650.792850,1609460209655684000
1720809650.800360,1609460209662987000
1720809650.8076200,1609460209670342000
1720809650.815020,1609460209677725000
1720809650.8222800,1609460209685023000
1720809650.8297400,1609460209692362000
1720809650.8369000,1609460209699700000
1720809650.8442800,1609460209707033000
1720809650.8514900,1609460209714312000
1720809650.858850,1609460209721627000
1720809650.8664600,1609460209728990000
1720809650.8735600,1609460209736389000
1720809650.881300,1609460209743712000
1720809650.8883000,1609460209751101000
1720809650.895770,1609460209758496000
1720809650.9032900,1609460209765946000
1720809650.9106300,1609460209773347000
1720809650.917890,1609460209780697000
1720809650.9256200,1609460209788067000
1720809650.9326700,1609460209795459000
1720809650.93995,1609460209802769000
1720809650.9472700,1609460209810119000
1720809650.9555600,1609460209817492000
1720809650.9621200,1609460209824885000
1720809650.9693700,1609460209832155000
1720809650.9766300,1609460209839448000
1720809650.9846400,1609460209846771000
1720809650.9912900,1609460209854091000
1720809650.9985600,1609460209861314000
1720809651.0058900,1609460209868612000
1720809651.013120,1609460209875873000
1720809651.0203600,1609460209883196000
1720809651.027610,1609460209890453000
1720809651.0352700,1609460209897753000
1720809651.0425900,1609460209905056000
1720809651.0495600,1609460209912393000
1720809651.0569500,1609460209919791000
1720809651.0644200,1609460209927163000
1720809651.071820,1609460209934544000
1720809651.0791400,1609460209941968000
1720809651.0868600,1609460209949306000
1720809651.0945400,1609460209956688000
1720809651.1013900,1609460209964108000
1720809651.1087300,1609460209971512000
1720809651.1160800,1609460209978832000
1720809651.1233800,1609460209986186000
1720809651.1306900,1609460209993531000
